
---------- Begin Simulation Statistics ----------
simSeconds                                   1.097284                       # Number of seconds simulated (Second)
simTicks                                 1097284487202                       # Number of ticks simulated (Tick)
finalTick                                1097284487202                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    210.91                       # Real time elapsed on the host (Second)
hostTickRate                               5202623314                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8624400                       # Number of bytes of host memory used (Byte)
simInsts                                     44202151                       # Number of instructions simulated (Count)
simOps                                       71278427                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   209577                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     337954                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         82298395                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.861864                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.537096                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        72091888                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     2510                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       73297517                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3848                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               815963                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1637293                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 198                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            82244096                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.891219                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.300196                       # Number of insts issued each cycle (Count)
system.cpu.decode.squashCycles                  28954                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved              5391695                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  4422                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts               72229738                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                 21359                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts            73271337                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches          5721179                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        11326666                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts        6304133                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            0.890313                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads       41684978                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      43548113                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads         216089                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites        123235                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     110248025                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites     55169451                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          17630799                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     28849104                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites          774                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches            5471323                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      75681487                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                   66580                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                 1493                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          4713                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles          395                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                    525511                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                 19783                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           82244096                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              0.882469                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             2.251939                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 69113698     84.03%     84.03% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                   894545      1.09%     85.12% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  1594754      1.94%     87.06% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                   842566      1.02%     88.09% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  1158108      1.41%     89.49% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  1559203      1.90%     91.39% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  1121848      1.36%     92.75% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                   868436      1.06%     93.81% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  5090938      6.19%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             82244096                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts              44887769                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.545427                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            5832108                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.070865                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      6522718                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                     28954                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                     137896                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 13223521                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               72094398                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 2445                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  9899927                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 6315231                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  1365                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      1782                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                 11711936                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            601                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          18383                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        12639                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                31022                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 71771300                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                71763605                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  56595663                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  89404886                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.871993                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.633027                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock         213328                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                     2195304                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  104699                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  235                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 601                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                  36039                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                 8127                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                1740797                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            9795225                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             12.239269                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             6.152822                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                2185424     22.31%     22.31% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19              7214304     73.65%     95.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               268293      2.74%     98.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               122216      1.25%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                 4559      0.05%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  412      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                   10      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                    4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                    1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                    1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              102                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              9795225                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                 9888086                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 6304158                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      2685                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      3320                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1097284487202                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                  526133                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1015                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1097284487202                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 1097284487202                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                  28954                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 10568358                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                15796233                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          23922                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   6859983                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              48966646                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               72162500                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                911798                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                1431480                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                  10545                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               44540631                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands           169946618                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   298656342                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                109211976                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                    237832                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             168164828                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  1781783                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     842                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 832                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  29900255                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        151486286                       # The number of ROB reads (Count)
system.cpu.rob.writes                       144303715                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 44202151                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   71278427                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   335                       # Number of system calls (Count)
system.mem_ctrl.avgPriority_cpu.inst::samples    525504.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.data::samples   8519115.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.018363050498                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds         57203                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds         57203                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState             22606008                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState              952558                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                      8203117                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                     6279209                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                    8203117                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                   6279209                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                  165486                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                5272221                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        1.08                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       25.62                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                          0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                 305899                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                  14633                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                4783332                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                2573749                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6                 525504                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                 25337                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                  3864                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2               1912414                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3               4337594                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                  7368772                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                   566231                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                    57624                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                    17142                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                     9008                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                     7781                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                     6749                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                     3320                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                      340                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                      166                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                     130                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                      86                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                      63                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                      49                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                      42                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                      36                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                      34                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                      22                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                      17                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                      16                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                       2                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                   45271                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                   45931                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                   56859                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                   57163                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                   57286                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                   57303                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                   57282                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                   57298                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                   57285                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                   57259                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                   57268                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                   57277                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                   57264                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                   57228                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                   57213                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                   57218                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                   57212                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                   57207                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                     149                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples        57203                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean      140.509624                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     739.115662                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-4095         56601     98.95%     98.95% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4096-8191          593      1.04%     99.98% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::8192-12287            5      0.01%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::12288-16383            2      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::16384-20479            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::122880-126975            1      0.00%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total          57203                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples        57203                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       17.603430                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      17.584063                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.807434                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16             11277     19.71%     19.71% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17               615      1.08%     20.79% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18             44868     78.44%     99.23% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19               402      0.70%     99.93% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20                41      0.07%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total          57203                       # Writes before turning the bus around for reads (Count)
